0,1,1
1,2,1
2,3,1
3,4,1
3,5,1
3,6,1
3,7,1
4,8,1
4,9,1
5,10,1
300,11,1
301,12,1
301,13,1
301,14,1
301,15,1
302,16,1
302,17,1
302,18,1
303,19,1
303,20,1
600,21,1
601,22,1
602,23,1
602,24,1
602,25,1
603,26,1
603,27,1
604,28,1
604,29,1
604,30,1
900,31,1
901,32,1
902,33,1
902,34,1
903,35,1
903,36,1
903,37,1
903,38,1
904,39,1
904,40,1
1200,41,1
1201,42,1
1202,43,1
1203,44,1
1203,45,1
1204,46,1
1204,47,1
1204,48,1
1205,49,1
1205,50,1
1500,51,1
1501,52,1
1501,53,1
1501,54,1
1502,55,1
1502,56,1
1502,57,1
1502,58,1
1503,59,1
1503,60,1
1800,61,1
